311932,A,200215,S,10005,17
312061,A,200216,B,9998,55
313506,A,200217,S,10012,73
314820,C,200148,S,0,0
315006,A,200218,S,10011,20
315866,A,200219,S,10011,18
317641,A,200220,S,10008,57
318227,M,200190,B,10003,31
320231,A,200221,B,10004,309
320400,C,200049,B,0,0
320517,A,200222,B,10002,72
322734,M,200196,B,10005,1000
325084,A,200223,B,9999,18
325558,A,200224,S,10025,41
327751,A,200225,B,10004,161
329028,C,200018,B,0,0
329059,A,200226,B,10004,52
329080,A,200227,S,10006,28
329860,A,200228,B,10003,72
331040,M,200134,S,10005,283
333687,M,200164,S,10005,47
333973,A,200229,S,10007,202
334883,A,200230,S,10005,50
335984,A,200231,B,10001,51
337132,A,200232,B,10002,168
337974,M,200168,S,10023,228
339305,A,200233,S,10005,9
339690,A,200234,S,10006,40
339827,M,200204,S,10007,85
340027,A,200235,B,10003,41
340340,C,200023,B,0,0
340346,A,200236,B,10000,11
340642,A,200237,S,10007,10
342439,A,200238,B,10000,92
344058,A,200239,S,10007,13
344086,A,200240,B,10002,59
344256,C,200113,B,0,0
344443,A,200241,S,10006,56
345568,A,200242,S,10012,23
345970,A,200243,S,10014,18
346333,A,200244,B,10001,25
346350,C,200088,S,0,0
349453,A,200245,B,9999,30
350263,A,200246,S,10012,33
351662,A,200247,S,10014,10
352776,A,200248,B,9988,40
353123,A,200249,B,10005,128
353209,M,200155,S,10021,140
353816,C,200037,B,0,0
354098,A,200250,B,9985,97
354270,C,200105,S,0,0
355965,A,200251,S,10011,53
356029,A,200252,S,10013,36
358042,A,200253,S,10008,52
358875,A,200254,B,9998,16
358917,A,200255,S,10011,119
359461,A,200256,B,10004,35
359889,C,200003,S,0,0
360355,A,200257,S,10006,323
362240,A,200258,B,9995,9
362677,A,200259,B,10006,9
363117,A,200260,S,10011,18
364542,A,200261,B,10006,85
364752,A,200262,B,10006,206
366307,C,200151,B,0,0
366430,A,200263,S,10016,74
367423,A,200264,S,10030,51
367516,C,200215,S,0,0
368659,A,200265,B,9999,89
368718,A,200266,S,10006,48
369430,C,200249,B,0,0
369620,A,200267,S,10011,49
371091,A,200268,B,10003,168
371442,C,200075,S,0,0
373733,A,200269,S,10006,70
374599,A,200270,B,10004,10
376687,A,200271,S,10006,175
377916,C,200240,B,0,0
379961,M,200175,B,10003,10
382484,A,200272,S,10006,149
384180,A,200273,S,10007,70
386190,A,200274,B,10002,33
386278,C,200021,S,0,0
386491,C,200041,S,0,0
386632,A,200275,S,10004,38
386655,A,200276,B,10004,54
386680,A,200277,S,10010,23
389011,A,200278,B,9999,7
390739,A,200279,S,10005,96
391583,A,200280,S,10018,103
392957,A,200281,S,10017,149
394146,A,200282,S,10004,20
394316,A,200283,B,9994,13
394523,A,200284,B,9996,6
394868,A,200285,B,10002,134
394905,A,200286,B,9993,201
394966,A,200287,S,10026,11
399376,C,200263,S,0,0
404318,M,200077,S,10006,38
404818,A,200288,S,10004,68
405449,A,200289,B,9996,10
406895,A,200290,S,10010,20
408298,A,200291,B,10002,101
408862,A,200292,S,10005,8
409198,A,200293,B,10004,52
409771,A,200294,S,10031,58
409799,A,200295,S,10013,1000
410184,C,200218,S,0,0
410885,A,200296,S,10006,144
411728,M,200121,B,9999,9
412343,M,200074,S,10007,96
412661,A,200297,S,10012,126
414466,A,200298,B,10003,241
414607,C,200205,S,0,0
415009,A,200299,S,10004,75
415401,A,200300,S,10008,146
416079,A,200301,B,9997,210
417025,A,200302,S,10004,446
417422,A,200303,B,9999,40
418972,C,200216,B,0,0
419562,A,200304,S,10009,47
419778,A,200305,S,10005,54
419940,A,200306,B,9980,350
420179,A,200307,B,10004,49
421023,A,200308,B,10005,51
421381,A,200309,B,9998,37
423038,A,200310,B,9999,111
423681,M,200137,B,10004,35
425445,A,200311,S,10010,92
425572,A,200312,S,10014,190
426036,C,200156,S,0,0
428177,A,200313,B,10004,19
428581,A,200314,B,10004,71
428998,C,200106,B,0,0
429477,A,200315,S,10009,113
430052,A,200316,S,10005,48
430290,A,200317,S,10008,212
430725,A,200318,S,10011,115
431219,A,200319,S,10007,89
432090,A,200320,S,10016,55
432545,C,200191,B,0,0
433575,A,200321,S,10006,23
433803,C,200170,B,0,0
436523,C,200097,S,0,0
437015,A,200322,S,10009,16
437160,C,200254,B,0,0
439787,M,200320,S,10014,53
441183,C,200271,S,0,0
442041,A,200323,B,10000,416
442542,A,200324,S,10018,67
442884,A,200325,B,10001,311
442932,A,200326,S,10024,59
443239,A,200327,B,10005,6
443599,A,200328,S,10011,51
444094,A,200329,S,10009,66
444666,C,200303,B,0,0
444777,A,200330,B,10003,40
444859,A,200331,B,10002,24
447579,A,200332,B,9998,92
448175,C,200250,B,0,0
449291,A,200333,B,10000,63
450354,A,200334,S,10020,34
453326,C,200099,S,0,0
454615,A,200335,S,10006,25
455121,C,200318,S,0,0
457635,A,200336,B,10002,16
457931,M,200260,S,10008,20
458249,A,200337,S,10013,14
458339,A,200338,S,10005,52
458670,A,200339,B,9998,76
461096,C,200280,S,0,0
463332,M,200291,B,9995,14
464332,A,200340,S,10014,55
464523,C,200275,S,0,0
464760,C,200165,S,0,0
465174,A,200341,S,10013,88
465654,A,200342,B,10002,66
467218,A,200343,B,10001,95
470458,A,200344,S,10012,32
470474,A,200345,S,10012,102
473102,A,200346,S,10015,66
473515,M,200287,S,10022,230
473537,A,200347,B,10000,159
474919,A,200348,S,10008,73
477933,A,200349,B,10006,34
479235,A,200350,S,10020,116
480725,A,200351,B,9984,118
482245,A,200352,B,10003,23
483015,A,200353,B,10004,28
485291,A,200354,S,10005,9
487463,A,200355,B,10005,19
488032,C,200026,S,0,0
488485,A,200356,B,10005,149
490036,C,200214,B,0,0
490157,C,200321,S,0,0
490336,A,200357,S,10009,10
490903,A,200358,B,10004,228
492072,A,200359,B,10005,51
493691,A,200360,B,10002,122
494152,A,200361,S,10009,257
494333,C,200079,S,0,0
495428,A,200362,S,10014,21
495683,A,200363,S,10007,9
495802,C,200203,B,0,0
499110,C,200100,S,0,0
499575,A,200364,B,10005,101
501372,A,200365,S,10006,16
501570,M,200346,S,10027,19
501844,A,200366,B,10000,107
502726,C,200139,S,0,0
504768,A,200367,B,10004,20
506059,A,200368,B,10005,61
506266,A,200369,B,10002,18
507640,A,200370,S,10011,18
508475,A,200371,B,10004,77
509197,A,200372,S,10006,65
509293,A,200373,B,9996,13
509502,A,200374,S,10008,48
510123,A,200375,B,10006,14
510297,A,200376,B,9999,64
510667,A,200377,S,10010,13
510735,C,200112,B,0,0
512177,C,200227,S,0,0
513840,A,200378,S,10008,21
516524,A,200379,B,10005,89
516701,C,200364,B,0,0
518707,C,200375,B,0,0
519273,C,200076,S,0,0
519936,M,200369,B,9992,37
520385,M,200050,S,10009,49
522301,A,200380,B,10004,68
522349,A,200381,S,10010,248
522573,A,200382,B,9984,73
523084,A,200383,S,10008,69
523746,A,200384,S,10006,99
524322,A,200385,S,10010,17
525097,C,200102,S,0,0
527805,A,200386,S,10006,13
528952,A,200387,S,10012,4
529949,A,200388,B,10004,28
530479,A,200389,S,10008,69
531165,A,200390,B,9998,48
531902,A,200391,B,10004,113
534246,C,200047,B,0,0
534668,C,200221,B,0,0
535386,A,200392,S,10008,82
535987,A,200393,S,10008,38
536382,A,200394,B,10003,226
536769,A,200395,S,10017,63
536935,M,200285,B,9992,88
538365,A,200396,S,10013,64
539570,M,200237,S,10010,1000
544041,A,200397,B,9987,39
544098,C,200247,S,0,0
544629,A,200398,S,10011,38
545358,C,200391,B,0,0
549967,C,200267,S,0,0
550398,A,200399,B,9989,220
550945,A,200400,B,10004,5
553684,A,200401,B,10006,8
556657,A,200402,S,10010,131
557791,A,200403,S,10015,100
558052,A,200404,S,10008,257
561023,A,200405,B,9997,70
561205,A,200406,B,10005,258
561988,A,200407,B,10000,119
562192,A,200408,B,10005,23
563806,A,200409,S,10008,56
563973,C,200262,B,0,0
566741,M,200054,B,10004,35
568568,A,200410,B,9994,7
569848,M,200293,B,9985,179
570079,A,200411,B,9993,33
571225,A,200412,B,10005,106
571742,A,200413,B,9998,67
574604,A,200414,S,10010,51
575115,A,200415,B,10004,11
576196,M,200153,S,10012,121
577047,C,200378,S,0,0
578421,A,200416,S,10010,132
578650,M,200185,B,10003,377
579617,A,200417,B,10007,9
580878,A,200418,S,10011,172
581421,A,200419,S,10008,174
581916,C,200379,B,0,0
582982,A,200420,S,10008,14
584465,A,200421,S,10014,159
584485,A,200422,S,10008,7
585219,A,200423,B,10000,98
585889,A,200424,B,10000,8
586231,A,200425,S,10015,113
586331,A,200426,B,10003,10
586367,A,200427,B,10007,96
587036,A,200428,B,10008,43
587213,A,200429,B,10007,51
587382,C,200313,B,0,0
588036,M,200330,B,10005,166
590326,A,200430,S,10010,368
590648,M,200007,B,10005,26
590718,A,200431,B,10007,82
591194,A,200432,B,10006,1
595442,C,200296,S,0,0
596191,A,200433,S,10009,113
599521,A,200434,S,10018,311
600177,A,200435,B,10001,30
600616,A,200436,B,10006,55
602804,A,200437,S,10008,109
603407,M,200077,S,10012,47
605263,C,200169,S,0,0
605657,A,200438,S,10009,181
607956,A,200439,S,10008,27
608747,A,200440,S,10009,92
609605,M,200307,B,10005,61
611902,C,200090,B,0,0
612220,M,200125,B,10004,363
612327,C,200024,B,0,0
613162,A,200441,B,10008,45
613298,A,200442,S,10021,55
614098,M,200133,S,10022,73
614157,M,200270,B,10007,55
615655,A,200443,B,10006,44
615754,C,200116,S,0,0
617109,C,200171,S,0,0
617427,A,200444,S,10010,35
618667,C,200087,B,0,0
620659,A,200445,B,10000,17
621907,A,200446,S,10011,89
622900,A,200447,S,10011,88
625582,A,200448,B,9995,53
627266,A,200449,B,10003,111
630401,A,200450,S,10016,69
630616,C,200253,S,0,0
631772,A,200451,S,10012,14
632135,A,200452,S,10017,62
633387,C,200376,B,0,0
635012,A,200453,B,9995,46
635711,A,200454,B,10006,17
636361,A,200455,B,10008,54
636513,M,200384,S,10008,339
636998,A,200456,B,10004,34
638655,C,200392,S,0,0
638890,A,200457,B,10003,37
639220,A,200458,S,10010,48
640918,A,200459,B,10008,81
640959,M,200252,S,10008,411
642729,A,200460,S,10016,335
643275,M,200273,S,10017,121
643281,M,200010,B,10007,30
644083,C,200401,B,0,0
644599,A,200461,S,10011,171
645931,A,200462,B,9992,96
647125,C,200363,S,0,0
648749,A,200463,B,10005,97
650109,M,200085,B,9991,15
651027,A,200464,S,10010,88
654882,A,200465,B,10007,80
654927,A,200466,S,10012,12
655054,A,200467,B,10001,35
655824,C,200239,S,0,0
656274,A,200468,S,10012,37
657645,M,200431,B,10001,77
658000,A,200469,B,10007,5
658447,A,200470,S,10021,31
660908,A,200471,S,10009,22
663866,M,200015,B,10008,42
664336,A,200472,B,9996,63
665422,A,200473,S,10014,25
666285,A,200474,S,10012,85
670271,C,200332,B,0,0
670606,C,200293,B,0,0
671381,A,200475,S,10010,39
673113,A,200476,S,10008,30
673952,A,200477,S,10013,43
674184,C,200006,B,0,0
674402,A,200478,B,10008,186
676733,A,200479,S,10011,72
676944,A,200480,B,10006,92
676980,A,200481,B,10001,88
677948,A,200482,B,9998,183
679104,A,200483,S,10012,57
683082,A,200484,S,10008,57
683905,A,200485,B,10008,137
684111,C,200429,B,0,0
684330,A,200486,B,10005,163
687894,A,200487,B,10004,16
687903,M,200485,B,10007,33
689085,A,200488,S,10009,114
689441,A,200489,B,10009,62
689548,A,200490,B,10004,105
690744,A,200491,B,9995,309
691631,A,200492,S,10016,6
692573,A,200493,B,10009,13
692868,A,200494,S,10011,11
692897,A,200495,S,10010,46
693709,A,200496,S,10013,158
694889,M,200316,S,10009,77
696003,C,200238,B,0,0
697669,C,200052,B,0,0
697893,A,200497,B,10009,137
698365,A,200498,S,10010,13
698739,C,200334,S,0,0
699707,A,200499,B,10007,370
700214,A,200500,S,10012,12
702158,C,200264,S,0,0
702269,C,200284,B,0,0
702761,A,200501,S,10010,25
702909,C,200085,B,0,0
703025,A,200502,S,10025,135
705380,A,200503,S,10010,87
705542,A,200504,S,10018,10
707823,C,200479,S,0,0
708000,A,200505,B,10009,54
709442,C,200125,B,0,0
709879,A,200506,S,10020,114
710971,A,200507,B,10006,32
711000,C,200252,S,0,0
714262,A,200508,B,10002,322
714417,A,200509,S,10013,119
714597,C,200294,S,0,0
715208,M,200466,S,10012,12
718713,M,200326,S,10011,16
720130,A,200510,B,10006,92
720384,C,200320,S,0,0
722476,A,200511,S,10009,76
723244,A,200512,S,10031,118
724067,A,200513,S,10010,52
724075,C,200228,B,0,0
724160,A,200514,B,10006,134
724214,A,200515,S,10020,31
725013,M,200323,B,10003,26
725353,A,200516,B,10004,101
725676,A,200517,S,10011,30
726586,A,200518,S,10015,362
727952,A,200519,B,10007,49
731041,A,200520,S,10009,109
731186,A,200521,B,10006,60
732997,A,200522,S,10010,87
735188,A,200523,S,10010,97
736367,A,200524,B,10000,68
736694,A,200525,B,10005,5
738048,A,200526,B,10004,174
738508,C,200158,B,0,0
742311,A,200527,S,10010,44
743195,A,200528,B,10008,37
743671,C,200402,S,0,0
745984,A,200529,B,10008,454
746402,A,200530,S,10021,57
746409,A,200531,S,10009,202
747817,A,200532,S,10010,77
748127,C,200190,B,0,0
748689,C,200064,S,0,0
748848,A,200533,B,10007,27
751560,A,200534,B,10001,309
755414,A,200535,S,10016,77
755558,A,200536,B,9995,26
757053,A,200537,B,9999,11
757333,A,200538,B,10008,28
757759,A,200539,B,10005,20
757951,A,200540,B,10001,130
758954,M,200206,B,10007,87
760704,A,200541,B,9993,32
760778,C,200536,B,0,0
762093,M,200359,B,10008,107
762432,A,200542,B,10006,101
764861,A,200543,S,10010,49
769046,A,200544,B,10006,125
771879,C,200208,B,0,0
772140,A,200545,S,10010,96
772193,A,200546,S,10011,72
772363,A,200547,S,10011,11
772762,A,200548,S,10012,125
772776,A,200549,S,10026,16
772855,A,200550,B,10006,53
773864,A,200551,B,10005,244
774462,A,200552,B,10008,48
777550,A,200553,B,9992,57
778680,A,200554,B,10001,58
778834,A,200555,B,10005,62
779844,A,200556,S,10014,90
780377,A,200557,B,10003,141
780627,A,200558,S,10015,41
781931,M,200478,B,10008,36
786458,A,200559,S,10009,87
786906,A,200560,S,10014,102
787632,A,200561,S,10014,79
787921,A,200562,B,9997,7
788451,M,200329,S,10009,369
788581,A,200563,S,10012,30
789975,A,200564,B,10002,86
790173,A,200565,S,10009,22
790459,C,200490,B,0,0
792263,A,200566,B,10010,42
795505,C,200224,S,0,0
797026,A,200567,S,10012,53
797047,A,200568,B,10008,372
798480,A,200569,B,10010,63
798592,A,200570,S,10012,10
798750,A,200571,B,10007,61
798784,A,200572,S,10010,33
798884,A,200573,S,10013,27
799126,A,200574,B,9998,109
799925,A,200575,S,10030,98
800747,A,200576,B,10010,188
802812,A,200577,B,10007,82
803990,A,200578,S,10011,39
804030,A,200579,B,10001,13
804675,C,200374,S,0,0
805162,A,200580,S,10009,299
808335,C,200492,S,0,0
809048,A,200581,B,10000,27
810782,A,200582,B,10005,9
810800,A,200583,S,10031,33
812012,C,200007,B,0,0
814774,C,200438,S,0,0
815579,A,200584,S,10019,51
816310,A,200585,B,10006,121
817888,A,200586,B,10008,141
818964,A,200587,S,10014,108
819024,C,200353,B,0,0
819872,A,200588,B,10004,31
820641,A,200589,S,10013,12
821820,A,200590,B,10008,78
823051,A,200591,B,10008,30
823207,A,200592,B,10007,55
823414,A,200593,S,10011,60
824757,C,200560,S,0,0
825172,A,200594,S,10013,5
825279,C,200343,B,0,0
826449,C,200044,S,0,0
826788,C,200166,B,0,0
827369,C,200317,S,0,0
827798,A,200595,S,10010,91
828152,A,200596,B,10005,33
829111,C,200566,B,0,0
829804,A,200597,B,10009,14
830129,A,200598,B,10006,48
831027,A,200599,S,10009,42
832788,C,200186,S,0,0
836720,A,200600,S,10014,334
839570,M,200279,S,10009,64
839616,C,200260,S,0,0
842725,A,200601,B,10002,77
843313,A,200602,S,10017,75
844383,A,200603,S,10015,90
844856,A,200604,S,10019,79
845626,M,200451,S,10017,81
845793,C,200577,B,0,0
846372,A,200605,S,10013,144
846489,C,200150,B,0,0
848092,A,200606,S,10011,22
850064,A,200607,S,10013,40
851483,A,200608,S,10010,7
851739,A,200609,S,10013,73
852615,A,200610,S,10014,88
854893,A,200611,S,10009,118
856519,A,200612,S,10009,68
857176,A,200613,B,10007,182
857177,M,200307,B,10008,35
857444,M,200434,S,10017,81
860766,A,200614,S,10008,225
860856,A,200615,B,10004,14
862541,M,200292,S,10006,321
863402,A,200616,B,9986,355
864297,A,200617,S,10006,42
865315,A,200618,B,10004,69
866412,A,200619,S,10006,135
866784,A,200620,S,10007,61
867658,A,200621,S,10019,41
869303,A,200622,S,10019,119
869362,A,200623,B,10006,288
871088,M,200189,B,10006,90
874883,C,200510,B,0,0
874974,A,200624,S,10017,7
875421,A,200625,S,10005,44
877658,C,200385,S,0,0
878265,A,200626,S,10005,88
878960,A,200627,S,10007,72
880627,A,200628,S,10013,6
882185,A,200629,S,10018,23
884495,A,200630,B,9985,84
885869,A,200631,S,10008,34
886443,A,200632,S,10012,49
886779,A,200633,B,9997,37
887739,C,200337,S,0,0
889549,A,200634,B,10002,51
890859,A,200635,S,10013,128
892940,A,200636,S,10009,26
893230,C,200635,S,0,0
893742,A,200637,S,10005,82
893976,C,200559,S,0,0
896236,A,200638,S,10010,23
896400,A,200639,S,10007,114
898200,A,200640,B,10005,56
898450,A,200641,S,10012,36
899053,M,200637,S,10013,102
899092,A,200642,B,9999,25
899305,A,200643,S,10010,120
899663,C,200070,B,0,0
903425,A,200644,B,10003,173
903836,A,200645,S,10006,86
903944,C,200128,S,0,0
904307,A,200646,S,10013,9
904830,A,200647,S,10007,90
904980,A,200648,B,9997,46
905124,A,200649,B,9998,192
906001,A,200650,S,10005,65
906854,A,200651,B,10005,8
906855,A,200652,B,10003,330
907959,A,200653,S,10004,186
910547,A,200654,S,10005,29
913654,A,200655,S,10004,164
913725,M,200466,S,10006,37
914201,C,200377,S,0,0
915613,M,200149,S,10011,22
917124,A,200656,B,10004,74
918890,A,200657,S,10006,73
919964,A,200658,B,9999,129
921725,A,200659,S,10009,39
924505,A,200660,B,9976,160
924831,M,200567,S,10006,21
925450,A,200661,B,10002,45
925904,A,200662,S,10007,12
926282,C,200121,B,0,0
926756,C,200369,B,0,0
927332,A,200663,B,9996,159
928855,M,200529,B,9990,38
930569,A,200664,B,9998,115
932632,M,200312,S,10009,39
933816,C,200630,B,0,0
935143,M,200418,S,10017,85
935579,A,200665,S,10012,157
935727,C,200167,S,0,0
935942,A,200666,S,10007,139
937493,A,200667,S,10016,14
937820,A,200668,B,9998,42
940768,C,200265,B,0,0
941784,C,200647,S,0,0
942568,A,200669,S,10015,164
942951,A,200670,S,10014,26
943505,A,200671,S,10006,83
943729,A,200672,S,10013,38
943955,C,200357,S,0,0
944593,A,200673,S,10014,49
945266,C,200416,S,0,0
947361,A,200674,B,10005,57
947532,A,200675,B,9996,44
948934,M,200579,B,10004,143
951184,M,200269,S,10007,46
